Source,Target,Book_no,Weight
daksha,visvamitra,3,0.43271744
daksha,vritra,3,0.5014868
daksha,wind,3,0.6959888
daksha,yama,3,0.55121094
danav,dandak,3,0.3839329
danav,danu,3,0.3063506
danav,dasaratha,3,0.3934479
danav,dhritarashtri,3,0.18699701
danav,diti,3,0.38257638
danav,dushan,3,0.39506528
danav,fame,3,0.38595074
danav,fate,3,0.38762432
danav,fire,3,0.37152812
danav,fortune,3,0.36287045
danav,gandharva,3,0.286962
danav,gandharvas,3,0.3141718
danav,gandharvi,3,0.41783118
danav,garud,3,0.35145575
danav,glory,3,0.39724883
danav,godavari,3,0.2857663
danav,hari,3,0.2605748
danav,honour,3,0.38624987
danav,ilval,3,0.32020155
danav,indra,3,0.37918806
danav,janak,3,0.3240108
danav,janasthan,3,0.3844597
danav,jatayus,3,0.31478375
danav,justice,3,0.20758875
danav,kabandha,3,0.2749147
danav,kadru,3,0.38771427
danav,kaikeyi,3,0.34507272
danav,kalaka,3,0.27875236
danav,kasyap,3,0.31875783
danav,khara,3,0.3880902
danav,kinnars,3,0.2968674
danav,kraunchi,3,0.21351345
danav,krodhavasa,3,0.27111384
danav,lakshman,3,0.3878151
danav,lanka,3,0.40036848
danav,mandakini,3,0.14698602
danav,manu,3,0.18336059
danav,maricha,3,0.38703626
danav,marichipas,3,0.26033413
danav,mars,3,0.2621678
danav,mashas,3,0.32598993
danav,matangi,3,0.31430614
danav,maya,3,0.18632716
danav,meru,3,0.3945487
danav,moon,3,0.4062184
danav,mrigamanda,3,0.29830173
danav,mrigi,3,0.3634256
danav,namuchi,3,0.25698403
danav,nandan,3,0.080375046
danav,ocean,3,0.3651063
danav,paka,3,0.2656014
danav,pampa,3,0.37488472
danav,panchavati,3,0.30857933
danav,pramathi,3,0.3629986
danav,pushpak,3,0.2923897
danav,raghu,3,0.37595135
danav,rahu,3,0.3365369
danav,rain,3,0.36764064
danav,rama,3,0.392589
danav,ravan,3,0.3884091
danav,right,3,0.38916254
danav,rohini,3,0.18319589
danav,rudra,3,0.25550234
danav,rudras,3,0.2734046
danav,sachi,3,0.3273264
danav,sakra,3,0.13345538
danav,sarabhanga,3,0.35738477
danav,sarduli,3,0.097496755
danav,sarju,3,0.30654672
danav,savari,3,0.10719551
danav,sita,3,0.38602343
danav,siva,3,0.19909288
danav,sudras,3,0.27425364
danav,sugriva,3,0.33274856
danav,suki,3,0.3031009
danav,sun,3,0.39299843
danav,surabhi,3,0.39073074
danav,surasa,3,0.38396993
danav,surpanakha,3,0.35973522
danav,sutikshna,3,0.30700207
danav,syeni,3,0.2542455
danav,tamra,3,0.26806247
danav,ten-necked,3,0.30192095
danav,thousand-eyed,3,0.31866616
danav,trisiras,3,0.38290676
danav,vaikhanasas,3,0.36398065
danav,vaisravan,3,0.18609636
danav,vaisyas,3,0.27228507
danav,varun,3,0.29355443
danav,vasus,3,0.30480915
danav,vatapi,3,0.22946516
danav,vibhishan,3,0.26186398
danav,videhan,3,0.36625493
danav,vinata,3,0.26188666
danav,viradha,3,0.40878123
danav,virtue,3,0.372695
danav,vishnu,3,0.36787975
danav,visvamitra,3,0.20816208
danav,vritra,3,0.18661524
danav,wind,3,0.39360696
danav,yama,3,0.3770223
dandak,danu,3,0.8539097
dandak,dasaratha,3,0.9644188
dandak,dhritarashtri,3,0.63756776
dandak,diti,3,0.7743881
dandak,dushan,3,0.97922313
dandak,fame,3,0.9822439
dandak,fate,3,0.9850579
dandak,fire,3,0.9860003
dandak,fortune,3,0.92789346
dandak,gandharva,3,0.8277758
dandak,gandharvas,3,0.9376494
dandak,gandharvi,3,0.7027009
dandak,garud,3,0.7906448
dandak,glory,3,0.9860356
dandak,godavari,3,0.840115
dandak,hari,3,0.67234397
dandak,honour,3,0.982194
dandak,ilval,3,0.7921101
dandak,indra,3,0.9832335
dandak,janak,3,0.8785891
dandak,janasthan,3,0.98768294
dandak,jatayus,3,0.87654686
dandak,justice,3,0.6625143
dandak,kabandha,3,0.80344313
dandak,kadru,3,0.8408261
dandak,kaikeyi,3,0.925037
dandak,kalaka,3,0.7123912
dandak,kasyap,3,0.692081
dandak,khara,3,0.9864559
dandak,kinnars,3,0.8444917
dandak,kraunchi,3,0.72726834
dandak,krodhavasa,3,0.6904244
dandak,lakshman,3,0.9878311
dandak,lanka,3,0.96020514
dandak,mandakini,3,0.2616857
dandak,manu,3,0.512666
dandak,maricha,3,0.98326594
dandak,marichipas,3,0.5163
dandak,mars,3,0.6911769
dandak,mashas,3,0.7075571
dandak,matangi,3,0.63395417
dandak,maya,3,0.58954215
dandak,meru,3,0.65629315
dandak,moon,3,0.98088354
dandak,mrigamanda,3,0.68570316
dandak,mrigi,3,0.7014053
dandak,namuchi,3,0.7990825
dandak,nandan,3,0.38071734
dandak,ocean,3,0.9502172
dandak,paka,3,0.58501697
dandak,pampa,3,0.8807738
dandak,panchavati,3,0.89718515
dandak,pramathi,3,0.39424783
dandak,pushpak,3,0.65936524
dandak,raghu,3,0.97485626
dandak,rahu,3,0.591543
dandak,rain,3,0.9689824
dandak,rama,3,0.99030006
dandak,ravan,3,0.98785776
dandak,right,3,0.98102057
dandak,rohini,3,0.61278975
dandak,rudra,3,0.7920443
dandak,rudras,3,0.74786896
dandak,sachi,3,0.81908625
dandak,sakra,3,0.41629186
dandak,sarabhanga,3,0.78623766
dandak,sarduli,3,0.6137416
dandak,sarju,3,0.5799913
dandak,savari,3,0.3877277
dandak,sita,3,0.98860574
dandak,siva,3,0.54370105
dandak,sudras,3,0.5931687
dandak,sugriva,3,0.8556254
dandak,suki,3,0.7375364
dandak,sun,3,0.9858801
dandak,surabhi,3,0.5526126
dandak,surasa,3,0.820767
dandak,surpanakha,3,0.97078776
dandak,sutikshna,3,0.6802325
dandak,syeni,3,0.69792897
dandak,tamra,3,0.5456035
dandak,ten-necked,3,0.7878139
dandak,thousand-eyed,3,0.82579327
dandak,trisiras,3,0.91787034
dandak,vaikhanasas,3,0.8362479
dandak,vaisravan,3,0.49429318
dandak,vaisyas,3,0.6124757
dandak,varun,3,0.70011294
dandak,vasus,3,0.7296852
dandak,vatapi,3,0.59842426
dandak,vibhishan,3,0.6969806
dandak,videhan,3,0.8884616
dandak,vinata,3,0.7081819
dandak,viradha,3,0.91073
dandak,virtue,3,0.9811635
dandak,vishnu,3,0.75619626
dandak,visvamitra,3,0.64659655
dandak,vritra,3,0.7225128
dandak,wind,3,0.9735612
dandak,yama,3,0.79174966
danu,dasaratha,3,0.84266293
danu,dhritarashtri,3,0.51252866
danu,diti,3,0.70492953
danu,dushan,3,0.84819114
danu,fame,3,0.8578029
danu,fate,3,0.8541371
danu,fire,3,0.85906875
danu,fortune,3,0.8297542
danu,gandharva,3,0.7254168
danu,gandharvas,3,0.8079679
danu,gandharvi,3,0.6815089
danu,garud,3,0.66259
danu,glory,3,0.8513075
danu,godavari,3,0.74697167
danu,hari,3,0.6251386
danu,honour,3,0.8480192
danu,ilval,3,0.6623318
danu,indra,3,0.8612183
danu,janak,3,0.7741419
danu,janasthan,3,0.8591514
danu,jatayus,3,0.73882324
danu,justice,3,0.64921653
danu,kabandha,3,0.6673465
danu,kadru,3,0.71836764
danu,kaikeyi,3,0.78522956
danu,kalaka,3,0.680871
danu,kasyap,3,0.5941334
danu,khara,3,0.8584213
danu,kinnars,3,0.74426407
danu,kraunchi,3,0.6748694
danu,krodhavasa,3,0.6326407
danu,lakshman,3,0.8572975
danu,lanka,3,0.84676945
danu,mandakini,3,0.20871823
danu,manu,3,0.4979481
danu,maricha,3,0.8512728
danu,marichipas,3,0.414137
danu,mars,3,0.5636723
danu,mashas,3,0.6099123
danu,matangi,3,0.4955592
danu,maya,3,0.5059331
danu,meru,3,0.5943012
danu,moon,3,0.84854555
danu,mrigamanda,3,0.60853803
danu,mrigi,3,0.57546556
danu,namuchi,3,0.6607345
danu,nandan,3,0.37814718
danu,ocean,3,0.8289499
danu,paka,3,0.54006183
danu,pampa,3,0.7744887
danu,panchavati,3,0.7596905
danu,pramathi,3,0.3062535
danu,pushpak,3,0.53987515
danu,raghu,3,0.85221946
danu,rahu,3,0.5131091
danu,rain,3,0.84802663
danu,rama,3,0.85734814
danu,ravan,3,0.8572554
danu,right,3,0.8364741
danu,rohini,3,0.5771593
danu,rudra,3,0.7168867
danu,rudras,3,0.59758323
danu,sachi,3,0.68415296
danu,sakra,3,0.35638452
danu,sarabhanga,3,0.69896126
danu,sarduli,3,0.5446259
danu,sarju,3,0.5233535
danu,savari,3,0.30346873
danu,sita,3,0.85954434
danu,siva,3,0.44851533
danu,sudras,3,0.44921
danu,sugriva,3,0.6980762
danu,suki,3,0.62088966
danu,sun,3,0.85457444
danu,surabhi,3,0.470234
danu,surasa,3,0.7160617
danu,surpanakha,3,0.8421233
danu,sutikshna,3,0.6074311
danu,syeni,3,0.63466215
danu,tamra,3,0.49659935
danu,ten-necked,3,0.6954596
danu,thousand-eyed,3,0.7554922
danu,trisiras,3,0.7968636
danu,vaikhanasas,3,0.7699235
danu,vaisravan,3,0.41656476
danu,vaisyas,3,0.4651961
danu,varun,3,0.5847627
danu,vasus,3,0.5951293
danu,vatapi,3,0.5291546
danu,vibhishan,3,0.5741659
danu,videhan,3,0.794729
danu,vinata,3,0.6040323
danu,viradha,3,0.82838565
danu,virtue,3,0.8433852
danu,vishnu,3,0.5689488
danu,visvamitra,3,0.55286753
danu,vritra,3,0.6220695
danu,wind,3,0.8594428
danu,yama,3,0.6497147
dasaratha,dhritarashtri,3,0.5861275
dasaratha,diti,3,0.78623307
dasaratha,dushan,3,0.96656734
dasaratha,fame,3,0.9682107
dasaratha,fate,3,0.9741717
dasaratha,fire,3,0.9722006
dasaratha,fortune,3,0.9043425
dasaratha,gandharva,3,0.78991795
dasaratha,gandharvas,3,0.9215119
dasaratha,gandharvi,3,0.6954879
dasaratha,garud,3,0.7516333
dasaratha,glory,3,0.97177505
dasaratha,godavari,3,0.80237114
dasaratha,hari,3,0.68828577
dasaratha,honour,3,0.9718817
dasaratha,ilval,3,0.8026863
dasaratha,indra,3,0.9665245
dasaratha,janak,3,0.86469483
dasaratha,janasthan,3,0.97167414
dasaratha,jatayus,3,0.8747865
dasaratha,justice,3,0.6578064
dasaratha,kabandha,3,0.77655745
dasaratha,kadru,3,0.82294625
dasaratha,kaikeyi,3,0.9097704
dasaratha,kalaka,3,0.70190907
dasaratha,kasyap,3,0.6988591
dasaratha,khara,3,0.9725877
dasaratha,kinnars,3,0.8209688
dasaratha,kraunchi,3,0.68991405
dasaratha,krodhavasa,3,0.67618895
dasaratha,lakshman,3,0.97402316
dasaratha,lanka,3,0.94675696
dasaratha,mandakini,3,0.2574237
dasaratha,manu,3,0.53110826
dasaratha,maricha,3,0.97412795
dasaratha,marichipas,3,0.5091368
dasaratha,mars,3,0.69974583
dasaratha,mashas,3,0.70391893
dasaratha,matangi,3,0.62775844
dasaratha,maya,3,0.59937
dasaratha,meru,3,0.64826936
dasaratha,moon,3,0.9640786
dasaratha,mrigamanda,3,0.664051
dasaratha,mrigi,3,0.68523234
dasaratha,namuchi,3,0.7983847
dasaratha,nandan,3,0.3526711
dasaratha,ocean,3,0.9294961
dasaratha,paka,3,0.5689081
dasaratha,pampa,3,0.8352523
dasaratha,panchavati,3,0.8794212
dasaratha,pramathi,3,0.38561472
dasaratha,pushpak,3,0.62449825
dasaratha,raghu,3,0.96099097
dasaratha,rahu,3,0.61542445
dasaratha,rain,3,0.9572353
dasaratha,rama,3,0.9739636
dasaratha,ravan,3,0.976454
dasaratha,right,3,0.9628497
dasaratha,rohini,3,0.5921225
dasaratha,rudra,3,0.77212995
dasaratha,rudras,3,0.7281117
dasaratha,sachi,3,0.8129296
dasaratha,sakra,3,0.42939535
dasaratha,sarabhanga,3,0.757588
dasaratha,sarduli,3,0.5942635
dasaratha,sarju,3,0.58002955
dasaratha,savari,3,0.39761135
dasaratha,sita,3,0.9735882
dasaratha,siva,3,0.55011964
dasaratha,sudras,3,0.58493555
dasaratha,sugriva,3,0.86723
dasaratha,suki,3,0.73536676
dasaratha,sun,3,0.9714586
dasaratha,surabhi,3,0.5079386
dasaratha,surasa,3,0.8297655
dasaratha,surpanakha,3,0.9486664
dasaratha,sutikshna,3,0.6992248
dasaratha,syeni,3,0.6807233
dasaratha,tamra,3,0.5682826
dasaratha,ten-necked,3,0.78104
dasaratha,thousand-eyed,3,0.8011467
dasaratha,trisiras,3,0.92609775
dasaratha,vaikhanasas,3,0.81953186
dasaratha,vaisravan,3,0.47007796
dasaratha,vaisyas,3,0.6102938
dasaratha,varun,3,0.6593535
dasaratha,vasus,3,0.72292477
dasaratha,vatapi,3,0.57627136
dasaratha,vibhishan,3,0.6986638
dasaratha,videhan,3,0.88634783
dasaratha,vinata,3,0.6677672
dasaratha,viradha,3,0.90973186
dasaratha,virtue,3,0.96255046
dasaratha,vishnu,3,0.74320644
dasaratha,visvamitra,3,0.636853
dasaratha,vritra,3,0.7154889
dasaratha,wind,3,0.96594995
dasaratha,yama,3,0.8107517
dhritarashtri,diti,3,0.44222915
dhritarashtri,dushan,3,0.6153585
dhritarashtri,fame,3,0.608828
dhritarashtri,fate,3,0.6157275
dhritarashtri,fire,3,0.6127542
dhritarashtri,fortune,3,0.59686416
dhritarashtri,gandharva,3,0.59106874
dhritarashtri,gandharvas,3,0.5871685
dhritarashtri,gandharvi,3,0.43853834
dhritarashtri,garud,3,0.60324204
dhritarashtri,glory,3,0.62970155
dhritarashtri,godavari,3,0.5055049
dhritarashtri,hari,3,0.40577868
dhritarashtri,honour,3,0.6177113
dhritarashtri,ilval,3,0.45215702
dhritarashtri,indra,3,0.6114713
dhritarashtri,janak,3,0.5930719
dhritarashtri,janasthan,3,0.6374572
dhritarashtri,jatayus,3,0.55712014
dhritarashtri,justice,3,0.3855839
dhritarashtri,kabandha,3,0.4879297
dhritarashtri,kadru,3,0.53982973
dhritarashtri,kaikeyi,3,0.58540356
dhritarashtri,kalaka,3,0.4942425
dhritarashtri,kasyap,3,0.44805044
dhritarashtri,khara,3,0.61262023
dhritarashtri,kinnars,3,0.50067955
dhritarashtri,kraunchi,3,0.5158893
dhritarashtri,krodhavasa,3,0.45989314
dhritarashtri,lakshman,3,0.624163
dhritarashtri,lanka,3,0.6088177
dhritarashtri,mandakini,3,0.07084224
dhritarashtri,manu,3,0.34715495
dhritarashtri,maricha,3,0.62659776
dhritarashtri,marichipas,3,0.37699476
dhritarashtri,mars,3,0.44767538
dhritarashtri,mashas,3,0.4420446
dhritarashtri,matangi,3,0.38600358
dhritarashtri,maya,3,0.2619591
dhritarashtri,meru,3,0.3947411
dhritarashtri,moon,3,0.6047691
dhritarashtri,mrigamanda,3,0.3846881
dhritarashtri,mrigi,3,0.4396981
dhritarashtri,namuchi,3,0.47269845
dhritarashtri,nandan,3,0.36148316
dhritarashtri,ocean,3,0.5703631
dhritarashtri,paka,3,0.3665459
dhritarashtri,pampa,3,0.5842427
dhritarashtri,panchavati,3,0.5813799
dhritarashtri,pramathi,3,0.30704662
dhritarashtri,pushpak,3,0.4162996
dhritarashtri,raghu,3,0.60711867
dhritarashtri,rahu,3,0.2678887
dhritarashtri,rain,3,0.60072714
dhritarashtri,rama,3,0.6257956
dhritarashtri,ravan,3,0.6255479
dhritarashtri,right,3,0.6183899
dhritarashtri,rohini,3,0.4161358
dhritarashtri,rudra,3,0.5353733
dhritarashtri,rudras,3,0.55118966
dhritarashtri,sachi,3,0.4738941
dhritarashtri,sakra,3,0.25201797
dhritarashtri,sarabhanga,3,0.45743296
dhritarashtri,sarduli,3,0.40185192
dhritarashtri,sarju,3,0.40820375
dhritarashtri,savari,3,0.27073795
dhritarashtri,sita,3,0.6216344
dhritarashtri,siva,3,0.38277042
dhritarashtri,sudras,3,0.47591677
dhritarashtri,sugriva,3,0.48223892
dhritarashtri,suki,3,0.50273377
dhritarashtri,sun,3,0.6299314
dhritarashtri,surabhi,3,0.41295007
dhritarashtri,surasa,3,0.54176
dhritarashtri,surpanakha,3,0.6315659
dhritarashtri,sutikshna,3,0.50868046
dhritarashtri,syeni,3,0.5298958
dhritarashtri,tamra,3,0.295793
dhritarashtri,ten-necked,3,0.45114762
dhritarashtri,thousand-eyed,3,0.48099083
dhritarashtri,trisiras,3,0.6135235
dhritarashtri,vaikhanasas,3,0.51673704
dhritarashtri,vaisravan,3,0.34034574
dhritarashtri,vaisyas,3,0.3636669
dhritarashtri,varun,3,0.44318825
dhritarashtri,vasus,3,0.4900197
dhritarashtri,vatapi,3,0.36689785
dhritarashtri,vibhishan,3,0.4127683
dhritarashtri,videhan,3,0.5294461
dhritarashtri,vinata,3,0.53695464
dhritarashtri,viradha,3,0.59576887
dhritarashtri,virtue,3,0.6248877
dhritarashtri,vishnu,3,0.47000965
dhritarashtri,visvamitra,3,0.43203735
dhritarashtri,vritra,3,0.5176858
dhritarashtri,wind,3,0.5976127
dhritarashtri,yama,3,0.5758574
diti,dushan,3,0.7894705
diti,fame,3,0.80938816
diti,fate,3,0.7943599
diti,fire,3,0.78887415
diti,fortune,3,0.7358215
diti,gandharva,3,0.6527154
diti,gandharvas,3,0.7235039
diti,gandharvi,3,0.6002289
diti,garud,3,0.5809757
diti,glory,3,0.800041
diti,godavari,3,0.6507276
diti,hari,3,0.537987
diti,honour,3,0.7958472
diti,ilval,3,0.5901082
diti,indra,3,0.7918419
diti,janak,3,0.6681648
diti,janasthan,3,0.7899653
diti,jatayus,3,0.71953773
diti,justice,3,0.59034985
diti,kabandha,3,0.60779077
diti,kadru,3,0.66978794
diti,kaikeyi,3,0.7697432
diti,kalaka,3,0.54420155
diti,kasyap,3,0.4885013
diti,khara,3,0.7943783
diti,kinnars,3,0.6905374
diti,kraunchi,3,0.57322145
diti,krodhavasa,3,0.5627236
diti,lakshman,3,0.79370224
diti,lanka,3,0.7560007
diti,mandakini,3,0.07239876
diti,manu,3,0.49811596
diti,maricha,3,0.79686373
diti,marichipas,3,0.4263177
diti,mars,3,0.5285004
diti,mashas,3,0.5764331
diti,matangi,3,0.5667325
diti,maya,3,0.4311222
diti,meru,3,0.5490817
diti,moon,3,0.7926084
diti,mrigamanda,3,0.56235147
diti,mrigi,3,0.54113513
diti,namuchi,3,0.657608
diti,nandan,3,0.184431
diti,ocean,3,0.7603067
diti,paka,3,0.4488038
diti,pampa,3,0.7136466
diti,panchavati,3,0.69929713
diti,pramathi,3,0.3463909
diti,pushpak,3,0.48360962
diti,raghu,3,0.79747117
diti,rahu,3,0.4929934
diti,rain,3,0.80327904
diti,rama,3,0.7955691
diti,ravan,3,0.7941008
diti,right,3,0.79281586
diti,rohini,3,0.39770824
diti,rudra,3,0.6306677
diti,rudras,3,0.5847767
diti,sachi,3,0.68051994
diti,sakra,3,0.31398532
diti,sarabhanga,3,0.6264528
diti,sarduli,3,0.4533693
diti,sarju,3,0.49753356
diti,savari,3,0.23364253
diti,sita,3,0.79676616
diti,siva,3,0.4278362
diti,sudras,3,0.45925233
diti,sugriva,3,0.7314688
diti,suki,3,0.62118787
diti,sun,3,0.79602534
diti,surabhi,3,0.40765494
diti,surasa,3,0.6418216
diti,surpanakha,3,0.7777439
diti,sutikshna,3,0.6287393
diti,syeni,3,0.5532501
diti,tamra,3,0.44930053
diti,ten-necked,3,0.58442104
diti,thousand-eyed,3,0.598695
diti,trisiras,3,0.7388119
diti,vaikhanasas,3,0.6784947
diti,vaisravan,3,0.33898342
diti,vaisyas,3,0.48640642
diti,varun,3,0.49446535
diti,vasus,3,0.5921567
diti,vatapi,3,0.4183349
diti,vibhishan,3,0.6162871
diti,videhan,3,0.68240345
diti,vinata,3,0.53945124
diti,viradha,3,0.7566536
diti,virtue,3,0.78389615
diti,vishnu,3,0.64621764
diti,visvamitra,3,0.59316146
diti,vritra,3,0.5932498
diti,wind,3,0.7909348
diti,yama,3,0.60440207
dushan,fame,3,0.9826319
dushan,fate,3,0.98737323
dushan,fire,3,0.98739356
dushan,fortune,3,0.9201185
dushan,gandharva,3,0.8167537
dushan,gandharvas,3,0.93432266
dushan,gandharvi,3,0.6962688
dushan,garud,3,0.79431146
dushan,glory,3,0.98590714
dushan,godavari,3,0.8267505
dushan,hari,3,0.66490144
dushan,honour,3,0.98380697
dushan,ilval,3,0.8063995
dushan,indra,3,0.9842387
dushan,janak,3,0.8846689
dushan,janasthan,3,0.984823
dushan,jatayus,3,0.8846106
dushan,justice,3,0.67946
dushan,kabandha,3,0.7840812
dushan,kadru,3,0.85414714
dushan,kaikeyi,3,0.9296362
dushan,kalaka,3,0.7270051
dushan,kasyap,3,0.67199796
dushan,khara,3,0.9875648
dushan,kinnars,3,0.84034777
dushan,kraunchi,3,0.7234031
dushan,krodhavasa,3,0.67012054
dushan,lakshman,3,0.9888931
dushan,lanka,3,0.9574889
dushan,mandakini,3,0.2503808
dushan,manu,3,0.5334587
dushan,maricha,3,0.9829645
dushan,marichipas,3,0.527636
dushan,mars,3,0.698928
dushan,mashas,3,0.69927317
dushan,matangi,3,0.61690325
dushan,maya,3,0.59521425
dushan,meru,3,0.6734577
dushan,moon,3,0.9778303
dushan,mrigamanda,3,0.70403504
dushan,mrigi,3,0.68829966
dushan,namuchi,3,0.7905672
dushan,nandan,3,0.33940333
dushan,ocean,3,0.94809294
dushan,paka,3,0.5860976
dushan,pampa,3,0.87665176
dushan,panchavati,3,0.9063757
dushan,pramathi,3,0.38501272
dushan,pushpak,3,0.6633369
dushan,raghu,3,0.9765276
dushan,rahu,3,0.6073021
dushan,rain,3,0.96884674
dushan,rama,3,0.9887027
dushan,ravan,3,0.9878977
dushan,right,3,0.9727262
dushan,rohini,3,0.58723074
dushan,rudra,3,0.78571105
dushan,rudras,3,0.7318179
dushan,sachi,3,0.8113954
dushan,sakra,3,0.42964262
dushan,sarabhanga,3,0.80310327
dushan,sarduli,3,0.5979324
dushan,sarju,3,0.59611297
dushan,savari,3,0.39005846
dushan,sita,3,0.9886649
dushan,siva,3,0.5501917
dushan,sudras,3,0.5796427
dushan,sugriva,3,0.8710191
dushan,suki,3,0.7610882
dushan,sun,3,0.9869906
dushan,surabhi,3,0.5655486
dushan,surasa,3,0.8129564
dushan,surpanakha,3,0.96765053
dushan,sutikshna,3,0.69283515
dushan,syeni,3,0.70820946
dushan,tamra,3,0.5597666
dushan,ten-necked,3,0.79012233
dushan,thousand-eyed,3,0.8372019
dushan,trisiras,3,0.92297256
dushan,vaikhanasas,3,0.83041024
dushan,vaisravan,3,0.49615243
dushan,vaisyas,3,0.6321607
dushan,varun,3,0.70059377
dushan,vasus,3,0.72569436
dushan,vatapi,3,0.62826777
dushan,vibhishan,3,0.7070726
dushan,videhan,3,0.8898766
dushan,vinata,3,0.7066264
dushan,viradha,3,0.9155452
dushan,virtue,3,0.9798303
dushan,vishnu,3,0.7500979
dushan,visvamitra,3,0.6554303
dushan,vritra,3,0.7323604
dushan,wind,3,0.9752593
dushan,yama,3,0.80341065
fame,fate,3,0.9903936
fame,fire,3,0.9886284
fame,fortune,3,0.9207891
fame,gandharva,3,0.81449896
fame,gandharvas,3,0.94579846
fame,gandharvi,3,0.7037133
fame,garud,3,0.78244066
fame,glory,3,0.99068475
fame,godavari,3,0.8409315
fame,hari,3,0.671996
fame,honour,3,0.98866296
fame,ilval,3,0.7982497
fame,indra,3,0.9885346
fame,janak,3,0.8857327
fame,janasthan,3,0.99080527
fame,jatayus,3,0.88387483
fame,justice,3,0.68608034
fame,kabandha,3,0.793399
fame,kadru,3,0.8562979
fame,kaikeyi,3,0.9354531
fame,kalaka,3,0.72290343
fame,kasyap,3,0.691318
fame,khara,3,0.9913355
fame,kinnars,3,0.83323735
fame,kraunchi,3,0.7310192
fame,krodhavasa,3,0.67521685
fame,lakshman,3,0.9929891
fame,lanka,3,0.967497
fame,mandakini,3,0.2528613
fame,manu,3,0.5078966
fame,maricha,3,0.9905595
fame,marichipas,3,0.4866483
fame,mars,3,0.7000453
fame,mashas,3,0.71554685
fame,matangi,3,0.6216553
fame,maya,3,0.6122994
fame,meru,3,0.66444236
fame,moon,3,0.9848076
fame,mrigamanda,3,0.6977288
fame,mrigi,3,0.6847971
fame,namuchi,3,0.8040925
fame,nandan,3,0.33077934
fame,ocean,3,0.9457156
fame,paka,3,0.5961464
fame,pampa,3,0.8691935
fame,panchavati,3,0.90684295
fame,pramathi,3,0.40371218
fame,pushpak,3,0.6782067
fame,raghu,3,0.97984505
fame,rahu,3,0.6069052
fame,rain,3,0.97768074
fame,rama,3,0.9930794
fame,ravan,3,0.9927624
fame,right,3,0.97890925
fame,rohini,3,0.59595233
fame,rudra,3,0.79442865
fame,rudras,3,0.73339546
fame,sachi,3,0.8045305
fame,sakra,3,0.45645812
fame,sarabhanga,3,0.7915154
fame,sarduli,3,0.5950917
fame,sarju,3,0.59759486
fame,savari,3,0.38528642
fame,sita,3,0.9932724
fame,siva,3,0.5395893
fame,sudras,3,0.5681578
fame,sugriva,3,0.85354614
fame,suki,3,0.7328746
fame,sun,3,0.992653
fame,surabhi,3,0.5374814
fame,surasa,3,0.8315199
fame,surpanakha,3,0.9762496
fame,sutikshna,3,0.7023178
fame,syeni,3,0.68094414
fame,tamra,3,0.553534
fame,ten-necked,3,0.79313725
fame,thousand-eyed,3,0.8202101
fame,trisiras,3,0.9207246
fame,vaikhanasas,3,0.8296029
fame,vaisravan,3,0.49624062
fame,vaisyas,3,0.6438373
fame,varun,3,0.68922305
fame,vasus,3,0.7325506
fame,vatapi,3,0.60956395
fame,vibhishan,3,0.7054934
fame,videhan,3,0.8871186
fame,vinata,3,0.6905175
fame,viradha,3,0.9228414
fame,virtue,3,0.98711246
fame,vishnu,3,0.7630133
fame,visvamitra,3,0.64701164
fame,vritra,3,0.7360698
fame,wind,3,0.9838571
fame,yama,3,0.79501307
fate,fire,3,0.99472785
fate,fortune,3,0.9347642
fate,gandharva,3,0.8177307
fate,gandharvas,3,0.94815403
fate,gandharvi,3,0.7139397
fate,garud,3,0.7817393
fate,glory,3,0.99465513
fate,godavari,3,0.83762985
fate,hari,3,0.6887373
fate,honour,3,0.9911662
fate,ilval,3,0.7955818
fate,indra,3,0.9928668
fate,janak,3,0.88744134
fate,janasthan,3,0.99404603
fate,jatayus,3,0.89157486
fate,justice,3,0.6866426
fate,kabandha,3,0.7976815
fate,kadru,3,0.8555165
fate,kaikeyi,3,0.93704045
fate,kalaka,3,0.72716206
fate,kasyap,3,0.7008026
fate,khara,3,0.99516386
fate,kinnars,3,0.8419002
fate,kraunchi,3,0.73340607
fate,krodhavasa,3,0.6909653
fate,lakshman,3,0.99681604
fate,lanka,3,0.9677538
fate,mandakini,3,0.27295676
fate,manu,3,0.52408326
fate,maricha,3,0.9919792
fate,marichipas,3,0.51795596
fate,mars,3,0.7172528
fate,mashas,3,0.7031583
fate,matangi,3,0.62258875
fate,maya,3,0.6081055
fate,meru,3,0.6652102
fate,moon,3,0.98780286
fate,mrigamanda,3,0.6922784
fate,mrigi,3,0.70557696
fate,namuchi,3,0.8028698
fate,nandan,3,0.34898883
fate,ocean,3,0.9583481
fate,paka,3,0.5993521
fate,pampa,3,0.8801156
fate,panchavati,3,0.9007129
fate,pramathi,3,0.39469227
fate,pushpak,3,0.6645115
fate,raghu,3,0.9819755
fate,rahu,3,0.6045674
fate,rain,3,0.97863597
fate,rama,3,0.9969974
fate,ravan,3,0.99607706
fate,right,3,0.98450685
fate,rohini,3,0.62051547
fate,rudra,3,0.79421014
fate,rudras,3,0.7311559
fate,sachi,3,0.81226766
fate,sakra,3,0.44690838
fate,sarabhanga,3,0.78380793
fate,sarduli,3,0.6124644
fate,sarju,3,0.5843204
fate,savari,3,0.3895762
fate,sita,3,0.99708676
fate,siva,3,0.5527719
fate,sudras,3,0.58783096
fate,sugriva,3,0.8674271
fate,suki,3,0.7459778
