Canto,Person,Occurences,Normalised,Values,freq_norm,Value_norm,Person_num,CantoTotal,occ_freq
87,saivya,1,1.0,1.0,1.0,1.0,327,54,0.018518518518518517
87,alarka,1,1.0,1.0,1.0,1.0,16,54,0.018518518518518517
87,kausalya,4,0.017543859649122806,0.07017543859649122,0.04395604395604396,0.000771158665895508,180,54,0.07407407407407407
87,sumitra,1,0.023255813953488372,0.023255813953488372,0.015384615384615385,0.00035778175313059033,385,54,0.018518518518518517
87,videhan,1,0.03571428571428571,0.03571428571428571,0.03225806451612903,0.001152073732718894,453,54,0.018518518518518517
87,himalaya,1,0.05263157894736842,0.05263157894736842,0.037037037037037035,0.001949317738791423,136,54,0.018518518518518517
87,sita,1,0.006060606060606061,0.006060606060606061,0.0030211480362537764,1.8309988098507736e-05,362,54,0.018518518518518517
87,ayodhya,1,0.013513513513513514,0.013513513513513514,0.008849557522123894,0.00011958861516383641,51,54,0.018518518518518517
87,indra,1,0.006369426751592357,0.006369426751592357,0.004329004329004329,2.7573275980919295e-05,141,54,0.018518518518518517
87,lakshman,1,0.005263157894736842,0.005263157894736842,0.00267379679144385,1.4072614691809738e-05,212,54,0.018518518518518517
88,kaikeyi,1,0.014492753623188406,0.014492753623188406,0.00847457627118644,0.00012281994595922377,161,4,0.25
88,rama,3,0.002717391304347826,0.008152173913043478,0.002150537634408602,5.843852267414679e-06,312,4,0.75
89,ikshvaku,1,0.016129032258064516,0.016129032258064516,0.012048192771084338,0.000194325689856199,139,27,0.037037037037037035
89,ayodhya,1,0.013513513513513514,0.013513513513513514,0.008849557522123894,0.00011958861516383641,51,27,0.037037037037037035
89,rama,9,0.002717391304347826,0.024456521739130432,0.0064516129032258064,1.753155680224404e-05,312,27,0.3333333333333333
89,kaikeyi,2,0.014492753623188406,0.028985507246376812,0.01694915254237288,0.00024563989191844754,161,27,0.07407407407407407
89,bali,1,0.017241379310344827,0.017241379310344827,0.007462686567164179,0.00012866700977869273,53,27,0.037037037037037035
89,indra,3,0.006369426751592357,0.019108280254777073,0.012987012987012988,8.271982794275788e-05,141,27,0.1111111111111111
89,vasishtha,3,0.023809523809523808,0.07142857142857142,0.03529411764705882,0.0008403361344537815,440,27,0.1111111111111111
89,ganga,1,0.029411764705882353,0.029411764705882353,0.01818181818181818,0.0005347593582887701,115,27,0.037037037037037035
89,titan,1,0.25,0.25,0.2,0.05,414,27,0.037037037037037035
89,brahma,1,0.014285714285714285,0.014285714285714285,0.009900990099009901,0.00014144271570014144,63,27,0.037037037037037035
89,meru,1,0.038461538461538464,0.038461538461538464,0.034482758620689655,0.0013262599469496023,260,27,0.037037037037037035
89,sumantra,3,0.034482758620689655,0.10344827586206896,0.04918032786885246,0.0016958733747880158,384,27,0.1111111111111111
90,pushya,1,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.015873015873015872,308,27,0.037037037037037035
90,rama,9,0.002717391304347826,0.024456521739130432,0.0064516129032258064,1.753155680224404e-05,312,27,0.3333333333333333
90,jumna,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,156,27,0.037037037037037035
90,ganga,1,0.029411764705882353,0.029411764705882353,0.01818181818181818,0.0005347593582887701,115,27,0.037037037037037035
90,ayodhya,1,0.013513513513513514,0.013513513513513514,0.008849557522123894,0.00011958861516383641,51,27,0.037037037037037035
90,sumantra,4,0.034482758620689655,0.13793103448275862,0.06557377049180328,0.0022611644997173547,384,27,0.14814814814814814
90,siva,1,0.0625,0.0625,0.043478260869565216,0.002717391304347826,363,27,0.037037037037037035
90,raghu,1,0.004545454545454545,0.004545454545454545,0.0025188916876574307,1.1449507671170139e-05,309,27,0.037037037037037035
90,kailasa,2,0.058823529411764705,0.11764705882352941,0.1111111111111111,0.0065359477124183,162,27,0.07407407407407407
90,indra,3,0.006369426751592357,0.019108280254777073,0.012987012987012988,8.271982794275788e-05,141,27,0.1111111111111111
90,meru,1,0.038461538461538464,0.038461538461538464,0.034482758620689655,0.0013262599469496023,260,27,0.037037037037037035
90,dardar,1,0.5,0.5,0.5,0.25,79,27,0.037037037037037035
90,kuvera,1,0.08333333333333333,0.08333333333333333,0.07692307692307693,0.00641025641025641,211,27,0.037037037037037035
91,sumantra,4,0.034482758620689655,0.13793103448275862,0.06557377049180328,0.0022611644997173547,384,22,0.18181818181818182
91,rama,7,0.002717391304347826,0.019021739130434784,0.005017921146953405,1.3635655290634252e-05,312,22,0.3181818181818182
91,sita,3,0.006060606060606061,0.01818181818181818,0.00906344410876133,5.4929964295523215e-05,362,22,0.13636363636363635
91,kaikeyi,1,0.014492753623188406,0.014492753623188406,0.00847457627118644,0.00012281994595922377,161,22,0.045454545454545456
91,indra,1,0.006369426751592357,0.006369426751592357,0.004329004329004329,2.7573275980919295e-05,141,22,0.045454545454545456
91,yama,1,0.02857142857142857,0.02857142857142857,0.02702702702702703,0.0007722007722007722,481,22,0.045454545454545456
91,varun,1,0.058823529411764705,0.058823529411764705,0.05263157894736842,0.003095975232198142,438,22,0.045454545454545456
91,lakshman,2,0.005263157894736842,0.010526315789473684,0.0053475935828877,2.8145229383619476e-05,212,22,0.09090909090909091
91,thousand-eyed,1,0.2,0.2,0.16666666666666666,0.03333333333333333,413,22,0.045454545454545456
91,kausalya,1,0.017543859649122806,0.017543859649122806,0.01098901098901099,0.000192789666473877,180,22,0.045454545454545456
92,rama,4,0.002717391304347826,0.010869565217391304,0.002867383512544803,7.791803023219572e-06,312,6,0.6666666666666666
92,raghu,1,0.004545454545454545,0.004545454545454545,0.0025188916876574307,1.1449507671170139e-05,309,6,0.16666666666666666
92,indra,1,0.006369426751592357,0.006369426751592357,0.004329004329004329,2.7573275980919295e-05,141,6,0.16666666666666666
93,kaikeyi,2,0.014492753623188406,0.028985507246376812,0.01694915254237288,0.00024563989191844754,161,14,0.14285714285714285
93,rama,4,0.002717391304347826,0.010869565217391304,0.002867383512544803,7.791803023219572e-06,312,14,0.2857142857142857
93,satrughna,1,0.03125,0.03125,0.018518518518518517,0.0005787037037037037,354,14,0.07142857142857142
93,raghu,1,0.004545454545454545,0.004545454545454545,0.0025188916876574307,1.1449507671170139e-05,309,14,0.07142857142857142
93,bharat,3,0.010416666666666666,0.03125,0.01056338028169014,0.00011003521126760562,57,14,0.21428571428571427
93,dandak,3,0.02040816326530612,0.061224489795918366,0.05,0.001020408163265306,76,14,0.21428571428571427
94,bharat,5,0.010416666666666666,0.05208333333333333,0.017605633802816902,0.00018339201877934271,57,15,0.3333333333333333
94,dandak,1,0.02040816326530612,0.02040816326530612,0.016666666666666666,0.0003401360544217687,76,15,0.06666666666666667
94,rama,5,0.002717391304347826,0.01358695652173913,0.0035842293906810036,9.739753779024466e-06,312,15,0.3333333333333333
94,kaikeyi,1,0.014492753623188406,0.014492753623188406,0.00847457627118644,0.00012281994595922377,161,15,0.06666666666666667
94,sita,1,0.006060606060606061,0.006060606060606061,0.0030211480362537764,1.8309988098507736e-05,362,15,0.06666666666666667
94,sumitra,1,0.023255813953488372,0.023255813953488372,0.015384615384615385,0.00035778175313059033,385,15,0.06666666666666667
94,lakshman,1,0.005263157894736842,0.005263157894736842,0.00267379679144385,1.4072614691809738e-05,212,15,0.06666666666666667
95,kausalya,2,0.017543859649122806,0.03508771929824561,0.02197802197802198,0.000385579332947754,180,18,0.1111111111111111
95,lakshman,3,0.005263157894736842,0.015789473684210527,0.008021390374331552,4.221784407542922e-05,212,18,0.16666666666666666
95,rama,4,0.002717391304347826,0.010869565217391304,0.002867383512544803,7.791803023219572e-06,312,18,0.2222222222222222
95,vishnu,1,0.025,0.025,0.016666666666666666,0.0004166666666666667,466,18,0.05555555555555555
95,lakshmi,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02040816326530612,213,18,0.05555555555555555
95,dandak,2,0.02040816326530612,0.04081632653061224,0.03333333333333333,0.0006802721088435374,76,18,0.1111111111111111
95,bharat,1,0.010416666666666666,0.010416666666666666,0.0035211267605633804,3.6678403755868545e-05,57,18,0.05555555555555555
95,kaikeyi,3,0.014492753623188406,0.043478260869565216,0.025423728813559324,0.00036845983787767134,161,18,0.16666666666666666
95,yama,1,0.02857142857142857,0.02857142857142857,0.02702702702702703,0.0007722007722007722,481,18,0.05555555555555555
96,kausalya,3,0.017543859649122806,0.05263157894736842,0.03296703296703297,0.000578368999421631,180,27,0.1111111111111111
96,lakshman,4,0.005263157894736842,0.021052631578947368,0.0106951871657754,5.629045876723895e-05,212,27,0.14814814814814814
96,rama,8,0.002717391304347826,0.021739130434782608,0.005734767025089606,1.5583606046439145e-05,312,27,0.2962962962962963
96,ayodhya,2,0.013513513513513514,0.02702702702702703,0.017699115044247787,0.00023917723032767282,51,27,0.07407407407407407
96,bharat,2,0.010416666666666666,0.020833333333333332,0.007042253521126761,7.335680751173709e-05,57,27,0.07407407407407407
96,kaikeyi,4,0.014492753623188406,0.057971014492753624,0.03389830508474576,0.0004912797838368951,161,27,0.14814814814814814
96,kasyap,1,0.06666666666666667,0.06666666666666667,0.05,0.0033333333333333335,178,27,0.037037037037037035
96,sagar,1,0.1,0.1,0.045454545454545456,0.004545454545454546,325,27,0.037037037037037035
96,jamadagni,1,0.25,0.25,0.14285714285714285,0.03571428571428571,146,27,0.037037037037037035
96,renuka,1,0.5,0.5,0.5,0.25,314,27,0.037037037037037035
97,rama,1,0.002717391304347826,0.002717391304347826,0.0007168458781362007,1.947950755804893e-06,312,6,0.16666666666666666
97,bharat,2,0.010416666666666666,0.020833333333333332,0.007042253521126761,7.335680751173709e-05,57,6,0.3333333333333333
97,kaikeyi,2,0.014492753623188406,0.028985507246376812,0.01694915254237288,0.00024563989191844754,161,6,0.3333333333333333
97,sumitra,1,0.023255813953488372,0.023255813953488372,0.015384615384615385,0.00035778175313059033,385,6,0.16666666666666666
98,rama,2,0.002717391304347826,0.005434782608695652,0.0014336917562724014,3.895901511609786e-06,312,9,0.2222222222222222
98,lakshman,2,0.005263157894736842,0.010526315789473684,0.0053475935828877,2.8145229383619476e-05,212,9,0.2222222222222222
98,kaikeyi,2,0.014492753623188406,0.028985507246376812,0.01694915254237288,0.00024563989191844754,161,9,0.2222222222222222
98,bharat,1,0.010416666666666666,0.010416666666666666,0.0035211267605633804,3.6678403755868545e-05,57,9,0.1111111111111111
98,indra,1,0.006369426751592357,0.006369426751592357,0.004329004329004329,2.7573275980919295e-05,141,9,0.1111111111111111
98,raghu,1,0.004545454545454545,0.004545454545454545,0.0025188916876574307,1.1449507671170139e-05,309,9,0.1111111111111111
99,rama,4,0.002717391304347826,0.010869565217391304,0.002867383512544803,7.791803023219572e-06,312,7,0.5714285714285714
99,kaikeyi,1,0.014492753623188406,0.014492753623188406,0.00847457627118644,0.00012281994595922377,161,7,0.14285714285714285
99,kausalya,2,0.017543859649122806,0.03508771929824561,0.02197802197802198,0.000385579332947754,180,7,0.2857142857142857
100,raghu,1,0.004545454545454545,0.004545454545454545,0.0025188916876574307,1.1449507671170139e-05,309,20,0.05
100,indra,3,0.006369426751592357,0.019108280254777073,0.012987012987012988,8.271982794275788e-05,141,20,0.15
100,vrihaspati,1,0.2,0.2,0.2,0.04000000000000001,473,20,0.05
100,titan,1,0.25,0.25,0.2,0.05,414,20,0.05
100,dandak,1,0.02040816326530612,0.02040816326530612,0.016666666666666666,0.0003401360544217687,76,20,0.05
100,rama,5,0.002717391304347826,0.01358695652173913,0.0035842293906810036,9.739753779024466e-06,312,20,0.25
100,kausalya,2,0.017543859649122806,0.03508771929824561,0.02197802197802198,0.000385579332947754,180,20,0.1
100,vinata,1,0.14285714285714285,0.14285714285714285,0.125,0.017857142857142856,459,20,0.05
100,daitya,1,0.25,0.25,0.25,0.0625,73,20,0.05
100,aditi,1,0.2,0.2,0.125,0.025,2,20,0.05
100,vishnu,1,0.025,0.025,0.016666666666666666,0.0004166666666666667,466,20,0.05
100,siva,1,0.0625,0.0625,0.043478260869565216,0.002717391304347826,363,20,0.05
100,sita,1,0.006060606060606061,0.006060606060606061,0.0030211480362537764,1.8309988098507736e-05,362,20,0.05
101,kausalya,2,0.017543859649122806,0.03508771929824561,0.02197802197802198,0.000385579332947754,180,18,0.1111111111111111
