Source,Target,Weight,Canto,Book,vader,Canto_no
rama,nala,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.3612,417
varun,sakra,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.0,417
varun,nala,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.0,417
sakra,nala,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.0,417
sanrochan,chanda,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.0772,417
krishnagiri,vindhya,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.6808,417
krishnagiri,sudarsan,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.6808,417
vindhya,sudarsan,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.6808,417
vinata,dardur,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.5719,417
vinata,vena,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.5719,417
dardur,vena,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.5859,417
vena,gavaya,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.0,417
gavaya,lanka,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.,0.5267,417
rama,hara,2,Canto XXVII. The Vánar Chiefs.,BOOK VI.,0.7717,418
jambavan,indra,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,0.0,418
pramathi,ganga,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,-0.7579,418
gaja,gavaksha,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,-0.6705,418
gaja,nala,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,-0.6705,418
gaja,nila,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,-0.6705,418
gavaksha,nala,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,-0.7783,418
gavaksha,nila,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,-0.7783,418
nala,nila,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,0.0516,418
nila,rama,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.,0.0516,418
saran,suka,1,Canto XXVIII. The Chieftains.,BOOK VI.,-0.0772,419
saran,ravan,1,Canto XXVIII. The Chieftains.,BOOK VI.,-0.0772,419
suka,ravan,1,Canto XXVIII. The Chieftains.,BOOK VI.,-0.0772,419
kishkindha,sugriva,2,Canto XXVIII. The Chieftains.,BOOK VI.,0.6705,419
dwivid,mainda,1,Canto XXVIII. The Chieftains.,BOOK VI.,0.5106,419
dwivid,brahma,1,Canto XXVIII. The Chieftains.,BOOK VI.,0.5106,419
mainda,brahma,1,Canto XXVIII. The Chieftains.,BOOK VI.,0.5106,419
lanka,wind-god,1,Canto XXVIII. The Chieftains.,BOOK VI.,0.0,419
tara,sugriva,1,Canto XXVIII. The Chieftains.,BOOK VI.,0.7845,419
tara,rama,1,Canto XXVIII. The Chieftains.,BOOK VI.,0.7845,419
sardula,suvela,1,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.3182,420
suvela,raghu,1,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.0,420
suvela,vibhishan,1,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.0,420
suvela,sugriva,1,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.0,420
raghu,vibhishan,1,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.0,420
raghu,sugriva,1,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.0,420
vibhishan,sugriva,3,Canto XXIX. Sárdúla Captured.,BOOK VI.,0.0,420
rama,suvela,3,Canto XXX. Sárdúla's Speech.,BOOK VI.,-0.7351,421
lanka,sita,3,Canto XXXI. The Magic Head.,BOOK VI.,0.6908,422
lanka,rama,3,Canto XXXI. The Magic Head.,BOOK VI.,0.6908,422
sita,rama,3,Canto XXXI. The Magic Head.,BOOK VI.,0.6908,422
rama,janak,2,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
rama,vidyujjihva,2,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
janak,vidyujjihva,1,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
janak,ravan,1,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
vidyujjihva,ravan,2,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
ravan,sita,3,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
vibhishan,lakshman,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.4588,422
lakshman,hanuman,1,Canto XXXI. The Magic Head.,BOOK VI.,0.0,422
hanuman,sugriva,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.4215,422
hanuman,mainda,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.4215,422
hanuman,dwivid,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.4215,422
sugriva,mainda,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.7506,422
sugriva,dwivid,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.7506,422
mainda,dwivid,1,Canto XXXI. The Magic Head.,BOOK VI.,-0.2732,422
asoka,rama,1,Canto XXXIII. Saramá.,BOOK VI.,0.4585,424
sarama,sita,3,Canto XXXIV. Saramá's Tidings.,BOOK VI.,0.45879999999999993,425
ravan,sarama,1,Canto XXXIV. Saramá's Tidings.,BOOK VI.,-0.4404,425
janasthan,hanuman,1,Canto XXXIV. Saramá's Tidings.,BOOK VI.,-0.2023,425
hanuman,lanka,1,Canto XXXIV. Saramá's Tidings.,BOOK VI.,-0.3182,425
raghu,lanka,2,Canto XXXV. Malyaván's Speech.,BOOK VI.,0.3818,426
vishnu,rama,1,Canto XXXV. Malyaván's Speech.,BOOK VI.,-0.4075,426
lakshman,rama,1,Canto XXXVI. Rávan's Reply.,BOOK VI.,0.0,427
malyavan,ravan,1,Canto XXXVI. Rávan's Reply.,BOOK VI.,-0.2617,427
saran,suka,1,Canto XXXVI. Rávan's Reply.,BOOK VI.,0.0,427
vibhishan,lanka,2,Canto XXXVII. Preparations.,BOOK VI.,-0.4215,428
lanka,ravan,2,Canto XXXVII. Preparations.,BOOK VI.,-0.5423,428
nila,prahasta,1,Canto XXXVII. Preparations.,BOOK VI.,0.4939,428
nila,bali,1,Canto XXXVII. Preparations.,BOOK VI.,0.4939,428
bali,hanuman,1,Canto XXXVII. Preparations.,BOOK VI.,0.7579,428
raghu,suvela,1,Canto XXXVII. Preparations.,BOOK VI.,0.5859,428
suvela,lanka,1,Canto XXXVIII. The Ascent Of Suvela.,BOOK VI.,0.6369,429
lanka,asoka,4,Canto XXXIX. Lanká.,BOOK VI.,0.4404,430
ravan,trikuta,2,Canto XXXIX. Lanká.,BOOK VI.,0.6908,430
vishnu,ravan,1,Canto XXXIX. Lanká.,BOOK VI.,0.7184,430
raghu,suvela,2,Canto XL. Rávan Attacked.,BOOK VI.,0.0,431
raghu,sugriva,2,Canto XL. Rávan Attacked.,BOOK VI.,0.0,431
suvela,sugriva,1,Canto XL. Rávan Attacked.,BOOK VI.,0.0,431
sugriva,visvakarma,3,Canto XL. Rávan Attacked.,BOOK VI.,0.0,431
rama,sugriva,2,Canto XL. Rávan Attacked.,BOOK VI.,0.1027,431
rama,sugriva,5,Canto XLI. Ráma's Envoy.,BOOK VI.,-0.8019999999999999,432
nila,mainda,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.0,432
nila,dwivid,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.0,432
mainda,dwivid,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.4939,432
mainda,angad,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.4939,432
dwivid,angad,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.7003,432
dwivid,hanuman,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.7003,432
angad,hanuman,6,Canto XLI. Ráma's Envoy.,BOOK VI.,0.7003,432
hanuman,sugriva,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.0,432
raghu,angad,2,Canto XLI. Ráma's Envoy.,BOOK VI.,0.5267,432
raghu,ravan,2,Canto XLI. Ráma's Envoy.,BOOK VI.,0.5267,432
brahma,lanka,1,Canto XLI. Ráma's Envoy.,BOOK VI.,-0.2003,432
kosal,angad,1,Canto XLI. Ráma's Envoy.,BOOK VI.,0.4404,432
raghu,rama,1,Canto XLII. The Sally.,BOOK VI.,-0.2263,433
raghu,lanka,1,Canto XLII. The Sally.,BOOK VI.,-0.2263,433
rama,lanka,2,Canto XLII. The Sally.,BOOK VI.,-0.2263,433
indrajit,angad,2,Canto XLIII. The Single Combats.,BOOK VI.,-0.3182,434
indrajit,prajangha,2,Canto XLIII. The Single Combats.,BOOK VI.,-0.3182,434
angad,prajangha,3,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
angad,jambumali,3,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
prajangha,jambumali,2,Canto XLIII. The Single Combats.,BOOK VI.,0.0,434
satrughna,gaja,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.6369,434
satrughna,tapan,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.6369,434
satrughna,nila,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.6369,434
satrughna,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.6369,434
satrughna,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.6369,434
gaja,tapan,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5994,434
gaja,nila,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5994,434
gaja,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5994,434
gaja,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5994,434
gaja,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5994,434
tapan,nila,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.25,434
tapan,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.25,434
tapan,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.25,434
tapan,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.25,434
nila,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5574,434
nila,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5574,434
nila,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5574,434
nikumbha,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5574,434
nikumbha,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5574,434
nikumbha,virupaksha,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5574,434
praghas,lakshman,2,Canto XLIII. The Single Combats.,BOOK VI.,-0.3182,434
praghas,virupaksha,2,Canto XLIII. The Single Combats.,BOOK VI.,-0.3182,434
praghas,rama,2,Canto XLIII. The Single Combats.,BOOK VI.,-0.3182,434
lakshman,virupaksha,2,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
lakshman,rama,2,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
lakshman,agniketu,2,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
virupaksha,rama,2,Canto XLIII. The Single Combats.,BOOK VI.,0.5267,434
virupaksha,agniketu,2,Canto XLIII. The Single Combats.,BOOK VI.,0.5267,434
rama,agniketu,2,Canto XLIII. The Single Combats.,BOOK VI.,0.5859,434
indra,indrajit,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.7003,434
indra,angad,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.7003,434
sampati,jambumali,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5719,434
sampati,hanuman,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5719,434
hanuman,sugriva,1,Canto XLIII. The Single Combats.,BOOK VI.,-0.5719,434
sugriva,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
sugriva,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.,0.0772,434
angad,raghu,1,Canto XLIV. The Night.,BOOK VI.,0.7783,435
indrajit,ikshvaku,1,Canto XLV. Indrajít's Victory.,BOOK VI.,-0.743,436
indrajit,indra,1,Canto XLV. Indrajít's Victory.,BOOK VI.,-0.743,436
ikshvaku,indra,1,Canto XLV. Indrajít's Victory.,BOOK VI.,-0.3818,436
angad,nila,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.128,437
angad,hanuman,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.128,437
nila,hanuman,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.128,437
vibhishan,ravan,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.128,437
ravan,indrajit,2,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.6369,437
ravan,raghu,2,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.6369,437
indrajit,raghu,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.6369,437
raghu,rama,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.4404,437
rama,lakshman,5,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.9000999999999999,437
rama,dushan,5,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.9000999999999999,437
rama,khara,5,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.9000999999999999,437
lakshman,dushan,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.6486,437
lakshman,khara,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,-0.6486,437
dushan,khara,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.128,437
lanka,ravan,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.6249,437
lanka,sugriva,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.,0.6249,437
rama,angad,3,Canto XLVII. Sítá.,BOOK VI.,-0.0772,438
janak,rama,1,Canto XLVII. Sítá.,BOOK VI.,-0.8316,438
janak,lakshman,1,Canto XLVII. Sítá.,BOOK VI.,-0.8316,438
indra,brahma,1,Canto XLVIII. Sítá's Lament.,BOOK VI.,0.2732,439
kausalya,rama,1,Canto XLVIII. Sítá's Lament.,BOOK VI.,-0.836,439
kaikeyi,sumitra,1,Canto XLIX. Ráma's Lament.,BOOK VI.,0.594,440
vibhishan,rama,2,Canto XLIX. Ráma's Lament.,BOOK VI.,-0.8271,440
sugriva,angad,4,Canto L. The Broken Spell.,BOOK VI.,-0.6249,441
raghu,vibhishan,3,Canto L. The Broken Spell.,BOOK VI.,-0.4939,441
raghu,sugriva,3,Canto L. The Broken Spell.,BOOK VI.,-0.4939,441
vibhishan,sugriva,3,Canto L. The Broken Spell.,BOOK VI.,-0.4939,441
lanka,sugriva,3,Canto L. The Broken Spell.,BOOK VI.,0.0258,441
sushen,sugriva,2,Canto L. The Broken Spell.,BOOK VI.,0.1531,441
panas,sampati,1,Canto L. The Broken Spell.,BOOK VI.,0.2732,441
chandra,drona,1,Canto L. The Broken Spell.,BOOK VI.,0.3182,441
drona,hanuman,1,Canto L. The Broken Spell.,BOOK VI.,0.0,441
sita,garud,1,Canto L. The Broken Spell.,BOOK VI.,0.5423,441
ravan,vajradanshtra,1,Canto LIII. Vajradanshtra's Sally.,BOOK VI.,-0.5859,444
raghu,sugriva,1,Canto LIII. Vajradanshtra's Sally.,BOOK VI.,0.0,444
mercury,mars,1,Canto LIV. Vajradanshtra's Death.,BOOK VI.,-0.765,445
akampan,prahasta,1,Canto LIV. Vajradanshtra's Death.,BOOK VI.,0.0,445
ravan,kumbhakarna,1,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.,-0.4767,446
ravan,prahasta,1,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.,-0.4767,446
kumbhakarna,prahasta,1,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.,0.0,446
nila,prahasta,4,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.,-0.3818,446
brahma,indra,4,Canto LIX. Rávan's Sally.,BOOK VI.,0.5267,447
indra,ravan,4,Canto LIX. Rávan's Sally.,BOOK VI.,-0.34,447
lanka,rama,6,Canto LIX. Rávan's Sally.,BOOK VI.,-0.6908,447
lakshman,lanka,11,Canto LIX. Rávan's Sally.,BOOK VI.,0.0,447
sushen,nala,1,Canto LIX. Rávan's Sally.,BOOK VI.,-0.2023,447
sushen,gavaya,1,Canto LIX. Rávan's Sally.,BOOK VI.,-0.2023,447
nala,gavaya,1,Canto LIX. Rávan's Sally.,BOOK VI.,-0.2023,447
hanuman,ravan,5,Canto LIX. Rávan's Sally.,BOOK VI.,0.0,447
meru,rama,2,Canto LIX. Rávan's Sally.,BOOK VI.,0.5859,447
vishnu,garud,1,Canto LIX. Rávan's Sally.,BOOK VI.,-0.8271,447
vishnu,rama,1,Canto LIX. Rávan's Sally.,BOOK VI.,-0.8271,447
garud,rama,1,Canto LIX. Rávan's Sally.,BOOK VI.,-0.8271,447
rama,brahma,5,Canto LX. Kumbhakarna Roused.,BOOK VI.,0.5859,448
indra,brahma,2,Canto LX. Kumbhakarna Roused.,BOOK VI.,-0.2023,448
janak,rama,1,Canto LX. Kumbhakarna Roused.,BOOK VI.,-0.5719,448
kumbhakarna,brahma,3,Canto LX. Kumbhakarna Roused.,BOOK VI.,-0.7578999999999999,448
kumbhakarna,prahasta,3,Canto LX. Kumbhakarna Roused.,BOOK VI.,-0.7578999999999999,448
kumbhakarna,vibhishan,2,Canto LXI. The Vánars' Alarm.,BOOK VI.,-0.7351,449
yama,indra,1,Canto LXI. The Vánars' Alarm.,BOOK VI.,-0.6249,449
yama,gandharvas,1,Canto LXI. The Vánars' Alarm.,BOOK VI.,-0.6249,449
indra,gandharvas,3,Canto LXI. The Vánars' Alarm.,BOOK VI.,-0.3612,449
airavat,indra,1,Canto LXI. The Vánars' Alarm.,BOOK VI.,-0.6875,449
dasaratha,lanka,1,Canto LXII. Rávan's Request.,BOOK VI.,0.5719,450
vibhishan,sita,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.,0.4588,451
varun,indra,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.,0.0,451
sugriva,lakshman,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.,0.8316,451
sugriva,hanuman,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.,0.8316,451
lakshman,hanuman,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.,0.8316,451
lanka,kumbhakarna,1,Canto LXIV. Mahodar's Speech.,BOOK VI.,0.34,452
kumbhakarna,raghu,1,Canto LXIV. Mahodar's Speech.,BOOK VI.,-0.8126,452
kumbhakarna,ravan,2,Canto LXV. Kumbhakarna's Speech.,BOOK VI.,-0.3182,453
lanka,kumbhakarna,1,Canto LXV. Kumbhakarna's Speech.,BOOK VI.,-0.7351,453
lanka,ravan,1,Canto LXV. Kumbhakarna's Speech.,BOOK VI.,-0.7351,453
garud,dwivid,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.5859,455
hanuman,kumbhakarna,4,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.0258,455
war-god,krauncha,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,-0.5719,455
sarabh,gavaksha,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.7329,455
sarabh,gandhamadan,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.7329,455
gavaksha,gandhamadan,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.9001,455
raghu,bali,4,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.5574,455
lanka,sugriva,2,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,-0.6249,455
sumitra,kumbhakarna,3,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.3612,455
airavat,indra,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.0,455
danav,ikshvaku,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.,0.0,455
atikaya,trisiras,1,Canto LXVIII. Rávan's Lament.,BOOK VI.,-0.8625,456
danav,raghu,1,Canto LXIX. Narántak's Death.,BOOK VI.,0.3182,457
garud,raghu,1,Canto LXIX. Narántak's Death.,BOOK VI.,0.0,457
devantak,narantak,1,Canto LXIX. Narántak's Death.,BOOK VI.,0.296,457
sugriva,narantak,1,Canto LXIX. Narántak's Death.,BOOK VI.,0.0,457
narantak,devantak,1,Canto LXX. The Death Of Trisirás.,BOOK VI.,-0.4767,458
narantak,angad,1,Canto LXX. The Death Of Trisirás.,BOOK VI.,-0.4767,458
devantak,angad,3,Canto LXX. The Death Of Trisirás.,BOOK VI.,-0.5994,458
devantak,mahodar,3,Canto LXX. The Death Of Trisirás.,BOOK VI.,-0.5994,458
angad,mahodar,7,Canto LXX. The Death Of Trisirás.,BOOK VI.,-0.6918428571428572,458
hanuman,nila,5,Canto LXX. The Death Of Trisirás.,BOOK VI.,0.1695,458
nila,lanka,2,Canto LXX. The Death Of Trisirás.,BOOK VI.,0.3919,458
nila,trisiras,2,Canto LXX. The Death Of Trisirás.,BOOK VI.,0.3919,458
lanka,trisiras,1,Canto LXX. The Death Of Trisirás.,BOOK VI.,0.3919,458
wind-god,devantak,1,Canto LXX. The Death Of Trisirás.,BOOK VI.,0.0,458
wind-god,hanuman,1,Canto LXX. The Death Of Trisirás.,BOOK VI.,0.0,458
atikaya,brahma,2,Canto LXXI. Atikáya's Death.,BOOK VI.,-0.5994,459
brahma,indra,2,Canto LXXI. Atikáya's Death.,BOOK VI.,0.8074,459
raghu,rama,2,Canto LXXI. Atikáya's Death.,BOOK VI.,-0.4767,459
dhanyamalini,ravan,1,Canto LXXI. Atikáya's Death.,BOOK VI.,-0.7906,459
dhanyamalini,lanka,1,Canto LXXI. Atikáya's Death.,BOOK VI.,-0.7906,459
lakshman,sumitra,3,Canto LXXI. Atikáya's Death.,BOOK VI.,-0.5106,459
wind-god,lakshman,1,Canto LXXI. Atikáya's Death.,BOOK VI.,-0.6908,459
ravan,atikaya,1,Canto LXXII. Rávan's Speech.,BOOK VI.,-0.8689,460
prahasta,kumbhakarna,1,Canto LXXII. Rávan's Speech.,BOOK VI.,0.0,460
raghu,rama,1,Canto LXXII. Rávan's Speech.,BOOK VI.,-0.7351,460
nila,gaya,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.,-0.34,461
nila,hanuman,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.,-0.34,461
nila,mainda,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.,-0.34,461
gaya,hanuman,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.,0.5719,461
gaya,mainda,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.,0.5719,461
hanuman,mainda,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.,0.5719,461
hanuman,vibhishan,5,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,-0.8554999999999999,462
sugriva,jambavan,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.8036,462
sugriva,vegadarsi,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.8036,462
jambavan,vegadarsi,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
jambavan,nala,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
jambavan,dwivid,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
vegadarsi,nala,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
vegadarsi,dwivid,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
vegadarsi,mainda,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
nala,dwivid,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
nala,mainda,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.34,462
dwivid,mainda,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.0,462
wind-god,raghu,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,-0.5978,462
wind-god,sugriva,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,-0.5978,462
raghu,sugriva,4,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5764,462
himalaya,kailasa,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.0,462
brahma,rudra,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.1027,462
brahma,vishnu,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.1027,462
brahma,indra,3,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.12776666666666667,462
brahma,yama,3,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.2591,462
rudra,vishnu,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5267,462
rudra,indra,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5267,462
rudra,yama,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5267,462
rudra,kuvera,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5267,462
indra,yama,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.1779,462
indra,kuvera,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.1779,462
yama,kuvera,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5719,462
kuvera,brahma,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.,0.5719,462
nikumbha,kumbha,2,Canto LXXV. The Night Attack.,BOOK VI.,0.7096,463
angad,dwivid,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.8519,463
angad,sugriva,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.8519,463
angad,kumbha,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.8519,463
dwivid,sugriva,2,Canto LXXV. The Night Attack.,BOOK VI.,-0.8519,463
dwivid,kumbha,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.8519,463
makaraksha,khara,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.5859,463
makaraksha,rama,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.5859,463
khara,rama,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.5859,463
hanuman,indrajit,1,Canto LXXV. The Night Attack.,BOOK VI.,-0.296,463
rama,gandharva,1,Canto XCIII. Rávan's Lament.,BOOK VI.,-0.5106,464
sugriva,angad,1,Canto XCVI. Rávan's Sally.,BOOK VI.,-0.4404,465
rama,angad,6,Canto C. Rávan In The Field.,BOOK VI.,-0.8885,466
virupaksha,ravan,1,Canto C. Rávan In The Field.,BOOK VI.,-0.5859,466
raghu,rama,2,Canto C. Rávan In The Field.,BOOK VI.,-0.3818,466
vritra,indra,1,Canto C. Rávan In The Field.,BOOK VI.,-0.7717,466
indra,lanka,1,Canto C. Rávan In The Field.,BOOK VI.,-0.886,466
lanka,rama,1,Canto C. Rávan In The Field.,BOOK VI.,0.3182,466
vibhishan,ravan,6,Canto CI. Lakshman's Fall.,BOOK VI.,0.3612,467
lakshman,ravan,2,Canto CI. Lakshman's Fall.,BOOK VI.,0.5423,467
raghu,lakshman,1,Canto CII. Lakshman Healed.,BOOK VI.,-0.2732,468
raghu,sushen,1,Canto CII. Lakshman Healed.,BOOK VI.,-0.2732,468
lakshman,sushen,6,Canto CII. Lakshman Healed.,BOOK VI.,-0.5994,468
raghu,lanka,4,Canto CIII. Indra's Car.,BOOK VI.,-0.6486,469
rama,indra,6,Canto CIII. Indra's Car.,BOOK VI.,-0.3818,469
ravan,rama,5,Canto CIII. Indra's Car.,BOOK VI.,-0.34,469
mars,rama,1,Canto CIII. Indra's Car.,BOOK VI.,0.4019,469
mars,indra,1,Canto CIII. Indra's Car.,BOOK VI.,0.4019,469
